dataset,data_path,knn_k,run_seed,split_seed,train_seed,seed_offset,task_stage,save_init_artifact,load_init_artifact,experiment,variant_key,variant_label,model_family,model_kind,predictor,gate_type,gate_sigma,lambda_sparse,lambda_sample_smooth,selection,sigma_match,lambda_base,lambda_multiplier,goal0_target_reference,goal1_group,goal1_target_reference,_best_cfg,artifacts_dir,seed,histology,n_test,cindex,split_block_id,fixed_init_source_seed,fixed_init_source_variant_key,dataset_selected_mean_Khard,dataset_target_mean_Khard,dataset_khard_delta,dataset_selected_summary_stage,dataset_selected_summary_file
kipan,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/processed/kipan_20260209_213604,8,103124,123,103124,1,fixed_init_eval,False,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/kipan__goal1__screen__goal1_nosmooth_lspin_lamx1p0__seed123_init.pt,goal1,goal1_nosmooth_lspin_lamx1p0,LSPIN nosmooth x1,LSPIN,gated,mlp,lspin_tf,0.22,0.007,0.0,goal1_nosmooth_sweep,exact,0.007,1.0,False,nosmooth,,"{'gated_lr': 0.002, 'gating_hidden_dim': 64, 'lr_schedule': None, 'temp_schedule': None, 'gate_hidden_dropout_p': 0.0, 'patience': 12, 'gate_weight_decay': 0.0}",/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts,103124,kidneypapillaryrenalcellcarcinoma,84,0.8125960061443932,3.0,123.0,goal1_nosmooth_lspin_lamx1p0,228.63089294433595,228.63089294433595,0.0,screen,goal1_matched_summary.csv
kipan,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/processed/kipan_20260209_213604,8,100125,127,100125,2,fixed_init_eval,False,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/kipan__goal1__screen__goal1_smooth_concrete_lamx1p0__seed127_init.pt,goal1,goal1_smooth_concrete_lamx1p0,Concrete smooth x1,Concrete,gated,mlp,concrete,0.15,0.002,0.025,goal1_smooth_sweep,exact,0.002,1.0,False,smooth,,"{'gated_lr': 0.001, 'gating_hidden_dim': 64, 'lr_schedule': None, 'temp_schedule': None, 'gate_hidden_dropout_p': 0.0, 'patience': 20, 'gate_weight_decay': None}",/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts,100125,kidneychromophobe,19,0.704225352112676,0.0,127.0,goal1_smooth_concrete_lamx1p0,186.5861022949219,985.94208984375,799.3559875488281,screen,goal1_matched_summary.csv
kipan,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/processed/kipan_20260209_213604,8,100125,127,100125,2,fixed_init_eval,False,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/kipan__goal1__screen__goal1_smooth_concrete_lamx1p0__seed127_init.pt,goal1,goal1_smooth_concrete_lamx1p0,Concrete smooth x1,Concrete,gated,mlp,concrete,0.15,0.002,0.025,goal1_smooth_sweep,exact,0.002,1.0,False,smooth,,"{'gated_lr': 0.001, 'gating_hidden_dim': 64, 'lr_schedule': None, 'temp_schedule': None, 'gate_hidden_dropout_p': 0.0, 'patience': 20, 'gate_weight_decay': None}",/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts,100125,kidneyclearcellrenalcarcinoma,156,0.6758442675844267,0.0,127.0,goal1_smooth_concrete_lamx1p0,186.5861022949219,985.94208984375,799.3559875488281,screen,goal1_matched_summary.csv
kipan,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/processed/kipan_20260209_213604,8,100125,127,100125,2,fixed_init_eval,False,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/kipan__goal1__screen__goal1_smooth_concrete_lamx1p0__seed127_init.pt,goal1,goal1_smooth_concrete_lamx1p0,Concrete smooth x1,Concrete,gated,mlp,concrete,0.15,0.002,0.025,goal1_smooth_sweep,exact,0.002,1.0,False,smooth,,"{'gated_lr': 0.001, 'gating_hidden_dim': 64, 'lr_schedule': None, 'temp_schedule': None, 'gate_hidden_dropout_p': 0.0, 'patience': 20, 'gate_weight_decay': None}",/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts,100125,kidneypapillaryrenalcellcarcinoma,84,0.7849462365591398,0.0,127.0,goal1_smooth_concrete_lamx1p0,186.5861022949219,985.94208984375,799.3559875488281,screen,goal1_matched_summary.csv
kipan,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/processed/kipan_20260209_213604,8,102123,125,102123,0,fixed_init_eval,False,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/kipan__goal1__screen__goal1_smooth_concrete_lamx1p0__seed125_init.pt,goal1,goal1_smooth_concrete_lamx1p0,Concrete smooth x1,Concrete,gated,mlp,concrete,0.15,0.002,0.025,goal1_smooth_sweep,exact,0.002,1.0,False,smooth,,"{'gated_lr': 0.001, 'gating_hidden_dim': 64, 'lr_schedule': None, 'temp_schedule': None, 'gate_hidden_dropout_p': 0.0, 'patience': 20, 'gate_weight_decay': None}",/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts,102123,kidneychromophobe,19,0.704225352112676,2.0,125.0,goal1_smooth_concrete_lamx1p0,186.5861022949219,985.94208984375,799.3559875488281,screen,goal1_matched_summary.csv
kipan,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/processed/kipan_20260209_213604,8,102123,125,102123,0,fixed_init_eval,False,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/kipan__goal1__screen__goal1_smooth_concrete_lamx1p0__seed125_init.pt,goal1,goal1_smooth_concrete_lamx1p0,Concrete smooth x1,Concrete,gated,mlp,concrete,0.15,0.002,0.025,goal1_smooth_sweep,exact,0.002,1.0,False,smooth,,"{'gated_lr': 0.001, 'gating_hidden_dim': 64, 'lr_schedule': None, 'temp_schedule': None, 'gate_hidden_dropout_p': 0.0, 'patience': 20, 'gate_weight_decay': None}",/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts,102123,kidneyclearcellrenalcarcinoma,156,0.6904710690471069,2.0,125.0,goal1_smooth_concrete_lamx1p0,186.5861022949219,985.94208984375,799.3559875488281,screen,goal1_matched_summary.csv
kipan,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/processed/kipan_20260209_213604,8,102123,125,102123,0,fixed_init_eval,False,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/kipan__goal1__screen__goal1_smooth_concrete_lamx1p0__seed125_init.pt,goal1,goal1_smooth_concrete_lamx1p0,Concrete smooth x1,Concrete,gated,mlp,concrete,0.15,0.002,0.025,goal1_smooth_sweep,exact,0.002,1.0,False,smooth,,"{'gated_lr': 0.001, 'gating_hidden_dim': 64, 'lr_schedule': None, 'temp_schedule': None, 'gate_hidden_dropout_p': 0.0, 'patience': 20, 'gate_weight_decay': None}",/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts,102123,kidneypapillaryrenalcellcarcinoma,84,0.7327188940092166,2.0,125.0,goal1_smooth_concrete_lamx1p0,186.5861022949219,985.94208984375,799.3559875488281,screen,goal1_matched_summary.csv
kipan,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/processed/kipan_20260209_213604,8,103124,124,103124,1,fixed_init_eval,False,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/kipan__goal1__screen__goal1_smooth_concrete_lamx1p0__seed124_init.pt,goal1,goal1_smooth_concrete_lamx1p0,Concrete smooth x1,Concrete,gated,mlp,concrete,0.15,0.002,0.025,goal1_smooth_sweep,exact,0.002,1.0,False,smooth,,"{'gated_lr': 0.001, 'gating_hidden_dim': 64, 'lr_schedule': None, 'temp_schedule': None, 'gate_hidden_dropout_p': 0.0, 'patience': 20, 'gate_weight_decay': None}",/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts,103124,kidneychromophobe,19,0.6901408450704225,3.0,124.0,goal1_smooth_concrete_lamx1p0,186.5861022949219,985.94208984375,799.3559875488281,screen,goal1_matched_summary.csv
kipan,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/processed/kipan_20260209_213604,8,103124,124,103124,1,fixed_init_eval,False,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/kipan__goal1__screen__goal1_smooth_concrete_lamx1p0__seed124_init.pt,goal1,goal1_smooth_concrete_lamx1p0,Concrete smooth x1,Concrete,gated,mlp,concrete,0.15,0.002,0.025,goal1_smooth_sweep,exact,0.002,1.0,False,smooth,,"{'gated_lr': 0.001, 'gating_hidden_dim': 64, 'lr_schedule': None, 'temp_schedule': None, 'gate_hidden_dropout_p': 0.0, 'patience': 20, 'gate_weight_decay': None}",/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts,103124,kidneyclearcellrenalcarcinoma,156,0.6855237685523768,3.0,124.0,goal1_smooth_concrete_lamx1p0,186.5861022949219,985.94208984375,799.3559875488281,screen,goal1_matched_summary.csv
kipan,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/processed/kipan_20260209_213604,8,103124,124,103124,1,fixed_init_eval,False,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/kipan__goal1__screen__goal1_smooth_concrete_lamx1p0__seed124_init.pt,goal1,goal1_smooth_concrete_lamx1p0,Concrete smooth x1,Concrete,gated,mlp,concrete,0.15,0.002,0.025,goal1_smooth_sweep,exact,0.002,1.0,False,smooth,,"{'gated_lr': 0.001, 'gating_hidden_dim': 64, 'lr_schedule': None, 'temp_schedule': None, 'gate_hidden_dropout_p': 0.0, 'patience': 20, 'gate_weight_decay': None}",/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts,103124,kidneypapillaryrenalcellcarcinoma,84,0.7480798771121352,3.0,124.0,goal1_smooth_concrete_lamx1p0,186.5861022949219,985.94208984375,799.3559875488281,screen,goal1_matched_summary.csv
kipan,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/processed/kipan_20260209_213604,8,100125,124,100125,2,fixed_init_eval,False,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/kipan__goal1__screen__goal1_smooth_lconcrete_lamx1p25__seed124_init.pt,goal1,goal1_smooth_lconcrete_lamx1p25,L-Concrete smooth x1.2,L-Concrete,gated,linear,concrete,0.15,0.0025,0.025,goal1_smooth_sweep,exact,0.002,1.25,False,linear_gated,,"{'gated_lr': 0.001, 'gating_hidden_dim': 64, 'lr_schedule': None, 'temp_schedule': None, 'gate_hidden_dropout_p': 0.0, 'patience': 20, 'gate_weight_decay': None}",/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts,100125,kidneychromophobe,19,0.7605633802816901,0.0,124.0,goal1_smooth_lconcrete_lamx1p25,190.79150390625,,,screen,goal1_matched_summary.csv
kipan,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/processed/kipan_20260209_213604,8,100125,124,100125,2,fixed_init_eval,False,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/kipan__goal1__screen__goal1_smooth_lconcrete_lamx1p25__seed124_init.pt,goal1,goal1_smooth_lconcrete_lamx1p25,L-Concrete smooth x1.2,L-Concrete,gated,linear,concrete,0.15,0.0025,0.025,goal1_smooth_sweep,exact,0.002,1.25,False,linear_gated,,"{'gated_lr': 0.001, 'gating_hidden_dim': 64, 'lr_schedule': None, 'temp_schedule': None, 'gate_hidden_dropout_p': 0.0, 'patience': 20, 'gate_weight_decay': None}",/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts,100125,kidneyclearcellrenalcarcinoma,156,0.6627231662723166,0.0,124.0,goal1_smooth_lconcrete_lamx1p25,190.79150390625,,,screen,goal1_matched_summary.csv
kipan,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/processed/kipan_20260209_213604,8,100125,124,100125,2,fixed_init_eval,False,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/kipan__goal1__screen__goal1_smooth_lconcrete_lamx1p25__seed124_init.pt,goal1,goal1_smooth_lconcrete_lamx1p25,L-Concrete smooth x1.2,L-Concrete,gated,linear,concrete,0.15,0.0025,0.025,goal1_smooth_sweep,exact,0.002,1.25,False,linear_gated,,"{'gated_lr': 0.001, 'gating_hidden_dim': 64, 'lr_schedule': None, 'temp_schedule': None, 'gate_hidden_dropout_p': 0.0, 'patience': 20, 'gate_weight_decay': None}",/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts,100125,kidneypapillaryrenalcellcarcinoma,84,0.7557603686635944,0.0,124.0,goal1_smooth_lconcrete_lamx1p25,190.79150390625,,,screen,goal1_matched_summary.csv
kipan,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/processed/kipan_20260209_213604,8,102123,126,102123,0,fixed_init_eval,False,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/kipan__goal1__screen__goal1_smooth_lconcrete_lamx1p25__seed126_init.pt,goal1,goal1_smooth_lconcrete_lamx1p25,L-Concrete smooth x1.2,L-Concrete,gated,linear,concrete,0.15,0.0025,0.025,goal1_smooth_sweep,exact,0.002,1.25,False,linear_gated,,"{'gated_lr': 0.001, 'gating_hidden_dim': 64, 'lr_schedule': None, 'temp_schedule': None, 'gate_hidden_dropout_p': 0.0, 'patience': 20, 'gate_weight_decay': None}",/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts,102123,kidneychromophobe,19,0.7183098591549296,2.0,126.0,goal1_smooth_lconcrete_lamx1p25,190.79150390625,,,screen,goal1_matched_summary.csv
kipan,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/processed/kipan_20260209_213604,8,102123,126,102123,0,fixed_init_eval,False,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/kipan__goal1__screen__goal1_smooth_lconcrete_lamx1p25__seed126_init.pt,goal1,goal1_smooth_lconcrete_lamx1p25,L-Concrete smooth x1.2,L-Concrete,gated,linear,concrete,0.15,0.0025,0.025,goal1_smooth_sweep,exact,0.002,1.25,False,linear_gated,,"{'gated_lr': 0.001, 'gating_hidden_dim': 64, 'lr_schedule': None, 'temp_schedule': None, 'gate_hidden_dropout_p': 0.0, 'patience': 20, 'gate_weight_decay': None}",/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts,102123,kidneyclearcellrenalcarcinoma,156,0.6859539685953968,2.0,126.0,goal1_smooth_lconcrete_lamx1p25,190.79150390625,,,screen,goal1_matched_summary.csv
kipan,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/processed/kipan_20260209_213604,8,102123,126,102123,0,fixed_init_eval,False,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/kipan__goal1__screen__goal1_smooth_lconcrete_lamx1p25__seed126_init.pt,goal1,goal1_smooth_lconcrete_lamx1p25,L-Concrete smooth x1.2,L-Concrete,gated,linear,concrete,0.15,0.0025,0.025,goal1_smooth_sweep,exact,0.002,1.25,False,linear_gated,,"{'gated_lr': 0.001, 'gating_hidden_dim': 64, 'lr_schedule': None, 'temp_schedule': None, 'gate_hidden_dropout_p': 0.0, 'patience': 20, 'gate_weight_decay': None}",/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts,102123,kidneypapillaryrenalcellcarcinoma,84,0.7619047619047619,2.0,126.0,goal1_smooth_lconcrete_lamx1p25,190.79150390625,,,screen,goal1_matched_summary.csv
kipan,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/processed/kipan_20260209_213604,8,103124,125,103124,1,fixed_init_eval,False,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/kipan__goal1__screen__goal1_smooth_lconcrete_lamx1p25__seed125_init.pt,goal1,goal1_smooth_lconcrete_lamx1p25,L-Concrete smooth x1.2,L-Concrete,gated,linear,concrete,0.15,0.0025,0.025,goal1_smooth_sweep,exact,0.002,1.25,False,linear_gated,,"{'gated_lr': 0.001, 'gating_hidden_dim': 64, 'lr_schedule': None, 'temp_schedule': None, 'gate_hidden_dropout_p': 0.0, 'patience': 20, 'gate_weight_decay': None}",/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts,103124,kidneychromophobe,19,0.7605633802816901,3.0,125.0,goal1_smooth_lconcrete_lamx1p25,190.79150390625,,,screen,goal1_matched_summary.csv
kipan,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/processed/kipan_20260209_213604,8,103124,125,103124,1,fixed_init_eval,False,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/kipan__goal1__screen__goal1_smooth_lconcrete_lamx1p25__seed125_init.pt,goal1,goal1_smooth_lconcrete_lamx1p25,L-Concrete smooth x1.2,L-Concrete,gated,linear,concrete,0.15,0.0025,0.025,goal1_smooth_sweep,exact,0.002,1.25,False,linear_gated,,"{'gated_lr': 0.001, 'gating_hidden_dim': 64, 'lr_schedule': None, 'temp_schedule': None, 'gate_hidden_dropout_p': 0.0, 'patience': 20, 'gate_weight_decay': None}",/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts,103124,kidneyclearcellrenalcarcinoma,156,0.6831576683157669,3.0,125.0,goal1_smooth_lconcrete_lamx1p25,190.79150390625,,,screen,goal1_matched_summary.csv
kipan,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/processed/kipan_20260209_213604,8,103124,125,103124,1,fixed_init_eval,False,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/kipan__goal1__screen__goal1_smooth_lconcrete_lamx1p25__seed125_init.pt,goal1,goal1_smooth_lconcrete_lamx1p25,L-Concrete smooth x1.2,L-Concrete,gated,linear,concrete,0.15,0.0025,0.025,goal1_smooth_sweep,exact,0.002,1.25,False,linear_gated,,"{'gated_lr': 0.001, 'gating_hidden_dim': 64, 'lr_schedule': None, 'temp_schedule': None, 'gate_hidden_dropout_p': 0.0, 'patience': 20, 'gate_weight_decay': None}",/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts,103124,kidneypapillaryrenalcellcarcinoma,84,0.7450076804915514,3.0,125.0,goal1_smooth_lconcrete_lamx1p25,190.79150390625,,,screen,goal1_matched_summary.csv
kipan,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/processed/kipan_20260209_213604,8,100125,127,100125,2,fixed_init_eval,False,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/kipan__goal1__screen__goal1_smooth_llspin_lamx0p75__seed127_init.pt,goal1,goal1_smooth_llspin_lamx0p75,L-LSPIN smooth x0.75,L-LSPIN,gated,linear,lspin_tf,0.22,0.00525,0.1,goal1_smooth_sweep,exact,0.007,0.75,False,linear_gated,,"{'gated_lr': 0.002, 'gating_hidden_dim': 64, 'lr_schedule': None, 'temp_schedule': None, 'gate_hidden_dropout_p': 0.0, 'patience': 12, 'gate_weight_decay': 0.0}",/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts,100125,kidneychromophobe,19,0.7605633802816901,0.0,127.0,goal1_smooth_llspin_lamx0p75,1860.3830078125,,,screen,goal1_matched_summary.csv
kipan,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/processed/kipan_20260209_213604,8,100125,127,100125,2,fixed_init_eval,False,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/kipan__goal1__screen__goal1_smooth_llspin_lamx0p75__seed127_init.pt,goal1,goal1_smooth_llspin_lamx0p75,L-LSPIN smooth x0.75,L-LSPIN,gated,linear,lspin_tf,0.22,0.00525,0.1,goal1_smooth_sweep,exact,0.007,0.75,False,linear_gated,,"{'gated_lr': 0.002, 'gating_hidden_dim': 64, 'lr_schedule': None, 'temp_schedule': None, 'gate_hidden_dropout_p': 0.0, 'patience': 12, 'gate_weight_decay': 0.0}",/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts,100125,kidneyclearcellrenalcarcinoma,156,0.6956334695633469,0.0,127.0,goal1_smooth_llspin_lamx0p75,1860.3830078125,,,screen,goal1_matched_summary.csv
kipan,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/processed/kipan_20260209_213604,8,100125,127,100125,2,fixed_init_eval,False,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/kipan__goal1__screen__goal1_smooth_llspin_lamx0p75__seed127_init.pt,goal1,goal1_smooth_llspin_lamx0p75,L-LSPIN smooth x0.75,L-LSPIN,gated,linear,lspin_tf,0.22,0.00525,0.1,goal1_smooth_sweep,exact,0.007,0.75,False,linear_gated,,"{'gated_lr': 0.002, 'gating_hidden_dim': 64, 'lr_schedule': None, 'temp_schedule': None, 'gate_hidden_dropout_p': 0.0, 'patience': 12, 'gate_weight_decay': 0.0}",/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts,100125,kidneypapillaryrenalcellcarcinoma,84,0.7910906298003072,0.0,127.0,goal1_smooth_llspin_lamx0p75,1860.3830078125,,,screen,goal1_matched_summary.csv
kipan,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/processed/kipan_20260209_213604,8,102123,123,102123,0,fixed_init_eval,False,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/kipan__goal1__screen__goal1_smooth_llspin_lamx0p75__seed123_init.pt,goal1,goal1_smooth_llspin_lamx0p75,L-LSPIN smooth x0.75,L-LSPIN,gated,linear,lspin_tf,0.22,0.00525,0.1,goal1_smooth_sweep,exact,0.007,0.75,False,linear_gated,,"{'gated_lr': 0.002, 'gating_hidden_dim': 64, 'lr_schedule': None, 'temp_schedule': None, 'gate_hidden_dropout_p': 0.0, 'patience': 12, 'gate_weight_decay': 0.0}",/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts,102123,kidneychromophobe,19,0.676056338028169,2.0,123.0,goal1_smooth_llspin_lamx0p75,1860.3830078125,,,screen,goal1_matched_summary.csv
kipan,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/processed/kipan_20260209_213604,8,102123,123,102123,0,fixed_init_eval,False,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/kipan__goal1__screen__goal1_smooth_llspin_lamx0p75__seed123_init.pt,goal1,goal1_smooth_llspin_lamx0p75,L-LSPIN smooth x0.75,L-LSPIN,gated,linear,lspin_tf,0.22,0.00525,0.1,goal1_smooth_sweep,exact,0.007,0.75,False,linear_gated,,"{'gated_lr': 0.002, 'gating_hidden_dim': 64, 'lr_schedule': None, 'temp_schedule': None, 'gate_hidden_dropout_p': 0.0, 'patience': 12, 'gate_weight_decay': 0.0}",/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts,102123,kidneyclearcellrenalcarcinoma,156,0.6885351688535168,2.0,123.0,goal1_smooth_llspin_lamx0p75,1860.3830078125,,,screen,goal1_matched_summary.csv
kipan,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/processed/kipan_20260209_213604,8,102123,123,102123,0,fixed_init_eval,False,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/kipan__goal1__screen__goal1_smooth_llspin_lamx0p75__seed123_init.pt,goal1,goal1_smooth_llspin_lamx0p75,L-LSPIN smooth x0.75,L-LSPIN,gated,linear,lspin_tf,0.22,0.00525,0.1,goal1_smooth_sweep,exact,0.007,0.75,False,linear_gated,,"{'gated_lr': 0.002, 'gating_hidden_dim': 64, 'lr_schedule': None, 'temp_schedule': None, 'gate_hidden_dropout_p': 0.0, 'patience': 12, 'gate_weight_decay': 0.0}",/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts,102123,kidneypapillaryrenalcellcarcinoma,84,0.7788018433179723,2.0,123.0,goal1_smooth_llspin_lamx0p75,1860.3830078125,,,screen,goal1_matched_summary.csv
kipan,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/processed/kipan_20260209_213604,8,103124,124,103124,1,fixed_init_eval,False,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/kipan__goal1__screen__goal1_smooth_llspin_lamx0p75__seed124_init.pt,goal1,goal1_smooth_llspin_lamx0p75,L-LSPIN smooth x0.75,L-LSPIN,gated,linear,lspin_tf,0.22,0.00525,0.1,goal1_smooth_sweep,exact,0.007,0.75,False,linear_gated,,"{'gated_lr': 0.002, 'gating_hidden_dim': 64, 'lr_schedule': None, 'temp_schedule': None, 'gate_hidden_dropout_p': 0.0, 'patience': 12, 'gate_weight_decay': 0.0}",/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts,103124,kidneychromophobe,19,0.7887323943661971,3.0,124.0,goal1_smooth_llspin_lamx0p75,1860.3830078125,,,screen,goal1_matched_summary.csv
